3,73,0.874706865,41.59385081,237.3463396,82.22588862,67.51230821,2.372254209
4,77,0.791760525,44.40732971,215.3628427,62.73938295,66.88760472,2.289817281
7,80,0.678651878,41.7757849,170.8907537,74.69545002,60.87972681,2.077426779
